id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
488671,FL,INDIVIDUAL,2 years,Medvance,A,RENT,2/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,623313,credit card,A5, 36 months,Not Verified,43000,0.197,450.44,0.079,14400,20,16216
861292,WA,INDIVIDUAL,3 years,Boeing,A,RENT,8/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1074178,credit card,A1, 36 months,Not Verified,85000,0.107,422.24,0.054,14000,23,14948
830191,CA,INDIVIDUAL,3 years,Neftin Mazda,A,RENT,7/11/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,1039345,credit card,A2, 36 months,Not Verified,36000,0.047,109.51,0.06,3600,7,3942
732192,MA,INDIVIDUAL,3 years,Town of Millbury,A,RENT,4/11/2021,4/16/2021,3/14/2021,Fully Paid,4/14/2021,928362,credit card,A2, 36 months,Not Verified,51000,0.182,272.95,0.058,9000,35,9822
618945,NY,INDIVIDUAL,3 years,Allen & Overy LLP,A,RENT,11/10/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,793353,credit card,A3, 36 months,Not Verified,60000,0.043,228.75,0.062,7500,12,8184
543979,WV,INDIVIDUAL,3 years,Community Bank,A,RENT,7/10/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,701783,credit card,A3, 36 months,Not Verified,19200,0.057,185.65,0.071,6000,14,6684
627501,CA,INDIVIDUAL,3 years,Smart Design,A,RENT,2/11/2021,1/16/2021,1/13/2021,Fully Paid,2/13/2021,804094,credit card,A4, 36 months,Not Verified,65000,0.050,217.07,0.073,7000,3,7675
352749,FL,INDIVIDUAL,3 years,Caymanarts Inc.,A,RENT,8/8/2021,1/16/2021,11/6/2021,Fully Paid,7/11/2021,356039,credit card,A4, 36 months,Not Verified,82000,0.083,94.46,0.083,5000,8,3398
774719,NY,INDIVIDUAL,3 years,aNb Media,A,RENT,6/11/2021,4/14/2021,2/13/2021,Fully Paid,3/13/2021,976911,credit card,A4, 36 months,Not Verified,48000,0.048,171.06,0.075,5500,5,5955
660278,TX,INDIVIDUAL,3 years,University of Texas System,A,RENT,1/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,844490,credit card,A4, 36 months,Not Verified,32769,0.073,217.07,0.073,7000,7,7815
1015726,GA,INDIVIDUAL,3 years,Crow Friedman Group,A,RENT,11/11/2021,5/16/2021,12/6/2021,Fully Paid,7/12/2021,1243405,credit card,A4, 36 months,Not Verified,63300,0.147,75.1,0.079,2400,12,2502
696801,MD,INDIVIDUAL,3 years,Don's Seafood and Chicken,A,RENT,3/11/2021,2/14/2021,3/14/2021,Fully Paid,4/14/2021,888003,credit card,A4, 36 months,Not Verified,24000,0.248,201.57,0.073,6500,7,7242
674290,NY,INDIVIDUAL,3 years,Timber Hill LLC,A,RENT,2/11/2021,2/16/2021,3/14/2021,Fully Paid,4/14/2021,861853,credit card,A4, 36 months,Not Verified,89000,0.077,372.12,0.073,12000,14,13396
629480,NC,INDIVIDUAL,3 years,"PaleoSun, Inc.",A,RENT,12/10/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,806524,credit card,A4, 36 months,Not Verified,47000,0.102,214.68,0.065,7000,15,7729
994409,NY,INDIVIDUAL,3 years,metropolitan opera,A,RENT,10/11/2021,11/14/2021,11/14/2021,Fully Paid,12/14/2021,1218825,credit card,A4, 36 months,Not Verified,150000,0.044,375.49,0.079,12000,25,13517
983930,NY,INDIVIDUAL,3 years,Credit Agricole Corp. Investment Bank,A,RENT,10/11/2021,6/12/2021,12/6/2021,Fully Paid,7/12/2021,1207295,credit card,A4, 36 months,Not Verified,110000,0.039,187.75,0.079,6000,14,6248
514638,CA,INDIVIDUAL,3 years,iStreamPlanet,A,RENT,5/10/2021,9/12/2021,12/8/2021,Fully Paid,9/12/2021,665250,credit card,A4, 36 months,Not Verified,50000,0.112,217.77,0.075,7000,20,7780
821079,CA,INDIVIDUAL,3 years,Geosyntec Consultants,A,RENT,7/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,1029340,credit card,A4, 36 months,Not Verified,61000,0.103,77.76,0.075,2500,20,2794
641569,LA,INDIVIDUAL,3 years,Cole Technologies,A,RENT,12/10/2021,8/15/2021,1/14/2021,Fully Paid,2/14/2021,821255,credit card,A4, 36 months,Not Verified,68298,0.229,352.68,0.065,11500,23,12696
805545,CA,INDIVIDUAL,3 years,LAKE AVENUE CHURCH,A,RENT,7/11/2021,3/16/2021,7/14/2021,Fully Paid,8/14/2021,1011594,credit card,A4, 36 months,Not Verified,45000,0.223,186.61,0.075,6000,34,6718
502816,MA,INDIVIDUAL,3 years,Millennium Training Institute,A,RENT,4/10/2021,11/13/2021,10/5/2021,Fully Paid,6/10/2021,646840,credit card,A4, 36 months,Not Verified,50000,0.024,108.89,0.075,3500,29,3522
1022411,NY,INDIVIDUAL,3 years,Meetup,A,RENT,11/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1251199,credit card,A5, 36 months,Not Verified,80000,0.035,228.63,0.089,7200,7,7776
817244,WI,INDIVIDUAL,3 years,"Management Research Services, Inc.",A,RENT,7/11/2021,12/15/2021,8/14/2021,Fully Paid,9/14/2021,1025045,credit card,A5, 36 months,Not Verified,41900,0.205,331.42,0.085,10500,16,11931
489770,CA,INDIVIDUAL,3 years,"Sensiba San Filippo, LLP",A,RENT,3/10/2021,5/16/2021,12/8/2021,Fully Paid,9/12/2021,625064,credit card,A5, 36 months,Not Verified,60000,0.127,218.97,0.079,7000,18,7843
1049969,CA,INDIVIDUAL,3 years,SFUSD,A,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1281204,credit card,A5, 36 months,Not Verified,36000,0.139,190.52,0.089,6000,20,6880
771296,TX,INDIVIDUAL,3 years,Webtrends,A,RENT,6/11/2021,5/16/2021,6/14/2021,Fully Paid,7/14/2021,973054,credit card,A5, 36 months,Not Verified,120000,0.230,117.58,0.085,3725,41,4233
624353,NJ,INDIVIDUAL,3 years,Dermalogica,A,RENT,12/10/2021,5/16/2021,11/2/2021,Fully Paid,3/11/2021,789726,credit card,A5, 36 months,Not Verified,150000,0.117,272.13,0.069,14000,29,8926
493695,NJ,INDIVIDUAL,3 years,Memorial Sloan Kettering Cancer Center,A,RENT,3/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,631716,credit card,A5, 36 months,Not Verified,79000,0.113,312.81,0.079,10000,31,11262
865539,CA,INDIVIDUAL,4 years,FlightSafety Internation Inc,A,RENT,9/11/2021,2/14/2021,12/13/2021,Fully Paid,1/13/2022,1078857,credit card,A1, 36 months,Not Verified,80000,0.068,422.24,0.054,14000,15,15117
890651,NY,INDIVIDUAL,4 years,Taylor & Francis,A,RENT,9/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,1107298,credit card,A1, 36 months,Not Verified,53000,0.113,365.23,0.06,12000,25,12812
1001752,PA,INDIVIDUAL,4 years,Mid Atlantic Corporate Federal Credit Un,A,RENT,10/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1227970,credit card,A1, 36 months,Not Verified,85000,0.081,365.23,0.06,12000,24,13130
722076,NJ,INDIVIDUAL,4 years,Accenture,A,RENT,4/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,916856,credit card,A1, 36 months,Not Verified,78100,0.111,73.14,0.054,2425,16,2599
727524,CA,INDIVIDUAL,4 years,Berkshire Hathaway Homestate Companies,A,RENT,4/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,923043,credit card,A2, 36 months,Not Verified,51356,0.115,181.97,0.058,6000,15,6551
967959,CT,INDIVIDUAL,4 years,ALLIANCE ENERGY,A,RENT,10/11/2021,12/14/2021,10/14/2021,Fully Paid,11/14/2021,1189116,credit card,A2, 36 months,Not Verified,30000,0.153,368.45,0.066,12000,9,13264
603087,CA,INDIVIDUAL,4 years,Relief International,A,RENT,10/10/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,773797,credit card,A2, 36 months,Not Verified,50000,0.189,181.97,0.058,6000,25,6551
882593,NJ,INDIVIDUAL,4 years,International Fund Services,A,RENT,9/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1097836,credit card,A2, 36 months,Not Verified,70000,0.244,138.17,0.066,4500,24,4974
490274,NJ,INDIVIDUAL,4 years,Alcatel-Lucent,A,RENT,3/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,625953,credit card,A2, 36 months,Not Verified,55000,0.176,138.47,0.068,4500,16,4985
635293,MA,INDIVIDUAL,4 years,Monitor Group,A,RENT,12/10/2021,7/11/2021,11/7/2021,Fully Paid,8/11/2021,813827,credit card,A3, 36 months,Not Verified,42000,0.092,58.72,0.062,1925,20,1989
847463,NY,INDIVIDUAL,4 years,"C. Steven Horn & Associates, P.C.",A,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1058953,credit card,A3, 36 months,Not Verified,43000,0.032,117.32,0.07,3800,10,4223
470703,OH,INDIVIDUAL,4 years,Bluffton University,A,RENT,12/9/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,594257,credit card,A3, 36 months,Not Verified,52728,0.231,156.1,0.077,5000,20,5620
820989,CA,INDIVIDUAL,4 years,Luther Burbank Savings,A,RENT,7/11/2021,4/16/2021,4/13/2021,Fully Paid,5/13/2021,1029245,credit card,A4, 36 months,Not Verified,90000,0.107,311.02,0.075,10000,20,10943
491087,MA,INDIVIDUAL,4 years,The Broad Institutue,A,RENT,3/10/2021,7/11/2021,11/7/2021,Fully Paid,8/11/2021,627365,credit card,A4, 36 months,Not Verified,88000,0.098,311.1,0.075,10000,17,10809
842104,CA,INDIVIDUAL,4 years,county of ventura,A,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1052728,credit card,A4, 36 months,Not Verified,50000,0.220,290.81,0.075,9350,19,10484
991306,CA,INDIVIDUAL,4 years,AlliedBarton,A,RENT,10/11/2021,5/16/2021,11/14/2021,Fully Paid,12/14/2021,1215490,credit card,A4, 36 months,Not Verified,30720,0.152,75.1,0.079,2400,24,2703
559711,CA,INDIVIDUAL,4 years,Kennedy Wilson,A,RENT,8/10/2021,4/16/2021,8/13/2021,Fully Paid,9/13/2021,720485,credit card,A5, 36 months,Not Verified,65000,0.112,272.15,0.079,8700,8,9798
584460,GA,INDIVIDUAL,4 years,Wells Fargo,A,RENT,9/10/2021,4/16/2021,11/8/2021,Fully Paid,9/11/2021,751012,credit card,A5, 36 months,Not Verified,70000,0.028,234.61,0.079,7500,12,7937
379136,FL,INDIVIDUAL,4 years,Palm Beach Community College,A,RENT,2/9/2021,2/12/2021,12/3/2021,Fully Paid,4/12/2021,405212,credit card,A5, 36 months,Not Verified,40000,0.201,231.08,0.096,7200,13,8319
780079,TX,INDIVIDUAL,4 years,True North Advisors,A,RENT,6/11/2021,7/15/2021,12/8/2021,Fully Paid,9/12/2021,982833,credit card,A5, 36 months,Not Verified,59000,0.107,457.25,0.089,14400,10,15337
546035,MI,INDIVIDUAL,4 years,ITCHoldings,A,RENT,7/10/2021,1/12/2021,12/2/2021,Fully Paid,3/12/2021,704182,credit card,A5, 36 months,Not Verified,80000,0.093,300.3,0.079,9600,11,10206
492347,CA,INDIVIDUAL,4 years,Pacific Clinics,A,RENT,3/10/2021,9/15/2021,12/11/2021,Fully Paid,12/12/2021,629630,credit card,A5, 36 months,Not Verified,55000,0.230,78.21,0.079,2500,42,2810
651657,MN,INDIVIDUAL,5 years,Davis Lock and Safe,A,RENT,1/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,833566,credit card,A2, 36 months,Not Verified,48000,0.165,212.29,0.058,7000,14,7642
978812,TX,INDIVIDUAL,5 years,The University of Texas at Austin,A,RENT,10/11/2021,11/14/2021,11/14/2021,Fully Paid,12/14/2021,1201663,credit card,A2, 36 months,Not Verified,21600,0.242,214.93,0.066,7000,13,7752
722826,WA,INDIVIDUAL,5 years,Advanced Toolware,A,RENT,4/11/2021,9/14/2021,6/13/2021,Fully Paid,7/13/2021,917693,credit card,A3, 36 months,Not Verified,91200,0.117,370.09,0.069,12000,20,13209
800111,NC,INDIVIDUAL,5 years,Dermatology Asspc,A,RENT,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1005368,credit card,A3, 36 months,Not Verified,35000,0.178,154.37,0.07,5000,39,5557
774155,PA,INDIVIDUAL,5 years,JB Dawsons,A,RENT,6/11/2021,5/16/2021,3/14/2021,Fully Paid,4/14/2021,976259,credit card,A4, 36 months,Not Verified,60000,0.086,373.22,0.075,12000,14,13422
486802,CA,INDIVIDUAL,5 years,,A,RENT,2/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,620447,credit card,A4, 36 months,Not Verified,62400,0.128,155.55,0.075,5000,17,5600
706782,OR,INDIVIDUAL,5 years,AHMRT LLP,A,RENT,3/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,899035,credit card,A4, 36 months,Not Verified,28000,0.090,303.9,0.073,9800,8,10940
557851,TX,INDIVIDUAL,5 years,Experian,A,RENT,8/10/2021,6/12/2021,12/6/2021,Fully Paid,7/12/2021,718199,credit card,A4, 36 months,Not Verified,64778,0.106,264.45,0.075,8500,13,9352
446171,MI,INDIVIDUAL,5 years,Coastal Travel,A,RENT,10/9/2021,2/13/2021,10/12/2021,Fully Paid,1/10/2022,545425,credit card,A5, 36 months,Not Verified,50000,0.107,155.69,0.089,4900,7,5338
398116,CA,INDIVIDUAL,5 years,State Of Ca,A,RENT,5/9/2021,5/15/2021,12/5/2021,Fully Paid,6/12/2021,439460,credit card,A5, 36 months,Not Verified,42900,0.105,481.42,0.096,15000,16,17331
793494,NY,INDIVIDUAL,5 years,NY Health Club,A,RENT,6/11/2021,4/12/2021,12/4/2021,Fully Paid,5/12/2021,998010,credit card,A5, 36 months,Not Verified,55000,0.095,315.63,0.085,10000,24,10573
544435,CA,INDIVIDUAL,6 years,University of California,A,RENT,7/10/2021,1/16/2021,12/10/2021,Fully Paid,11/12/2021,702323,credit card,A1, 36 months,Not Verified,28000,0.128,122.4,0.064,4000,24,4378
825952,NY,INDIVIDUAL,6 years,Interbrand,A,RENT,7/11/2021,2/12/2021,12/2/2021,Fully Paid,3/12/2021,1034785,credit card,A1, 36 months,Not Verified,80000,0.034,150.8,0.054,5000,13,5127
1036916,CA,INDIVIDUAL,6 years,"FileTrail, Inc.",A,RENT,11/11/2021,5/16/2021,11/14/2021,Fully Paid,12/14/2021,1266802,credit card,A2, 36 months,Not Verified,71151,0.186,368.45,0.066,12000,25,13262
643981,MA,INDIVIDUAL,6 years,MassBay Community College,A,RENT,1/11/2021,5/16/2021,12/13/2021,Fully Paid,1/13/2022,824115,credit card,A3, 36 months,Not Verified,40000,0.083,152.5,0.062,5000,29,5489
784126,NY,INDIVIDUAL,6 years,Lord Abbett,A,RENT,6/11/2021,10/15/2021,7/14/2021,Fully Paid,8/14/2021,987303,credit card,A3, 36 months,Not Verified,55000,0.181,185.24,0.07,6000,21,6668
492483,NY,INDIVIDUAL,6 years,Volkswagen of America,A,RENT,3/10/2021,9/12/2021,12/8/2021,Fully Paid,9/12/2021,629871,credit card,A4, 36 months,Not Verified,95000,0.046,99.55,0.075,3200,10,3567
705632,NY,INDIVIDUAL,6 years,,A,RENT,3/11/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,897712,credit card,A4, 36 months,Not Verified,62130,0.153,280.64,0.073,9050,26,10044
799839,NC,INDIVIDUAL,6 years,Global Linking Solutions,A,RENT,7/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1005079,credit card,A5, 36 months,Not Verified,38500,0.088,236.73,0.085,7500,8,8522
466423,TX,INDIVIDUAL,6 years,University of Houston,A,RENT,12/9/2021,5/16/2021,12/12/2021,Fully Paid,1/12/2022,585850,credit card,A5, 36 months,Not Verified,41018,0.142,158.86,0.089,5000,12,5719
670812,PA,INDIVIDUAL,7 years,Norfolk Southern Corporation,A,RENT,2/11/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,857560,credit card,A2, 36 months,Not Verified,83500,0.089,309.34,0.058,10200,24,11114
438794,CA,INDIVIDUAL,7 years,Borders Group,A,RENT,9/9/2021,9/12/2021,12/9/2021,Fully Paid,10/12/2021,529085,credit card,A3, 36 months,Not Verified,20000,0.047,52.3,0.077,1675,7,1883
1053902,CO,INDIVIDUAL,7 years,LIFE CARE CENTER OF AMERICA,A,RENT,12/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,1285719,credit card,A4, 36 months,Not Verified,47000,0.174,469.36,0.079,15000,18,16833
434778,CA,INDIVIDUAL,7 years,State Compensation Insurance Fund,A,RENT,8/9/2021,10/14/2021,12/9/2021,Fully Paid,10/12/2021,519048,credit card,A4, 36 months,Not Verified,48000,0.135,309.78,0.086,9800,19,11152
700883,AR,INDIVIDUAL,8 years,State of Arkansas,A,RENT,3/11/2021,3/14/2021,4/14/2021,Fully Paid,5/14/2021,892603,credit card,A1, 36 months,Not Verified,39520,0.247,331.76,0.054,11000,13,11943
853229,CA,INDIVIDUAL,8 years,BLS limousin servis,A,RENT,9/11/2021,10/15/2021,10/14/2021,Fully Paid,11/14/2021,1065387,credit card,A1, 36 months,Not Verified,47000,0.142,365.23,0.06,12000,16,13148
1045616,NY,INDIVIDUAL,8 years,Population Council,A,RENT,12/11/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,1276042,credit card,A2, 36 months,Not Verified,70360,0.083,307.04,0.066,10000,19,10847
1034247,MN,INDIVIDUAL,8 years,United Bankers' Bank,A,RENT,11/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1263840,credit card,A2, 36 months,Not Verified,45000,0.099,368.45,0.066,12000,31,13234
484291,TX,INDIVIDUAL,8 years,"University of Texas at Austin, HRC",A,RENT,2/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,616541,credit card,A3, 36 months,Not Verified,30000,0.123,173.26,0.071,5600,16,6238
1041776,CA,INDIVIDUAL,8 years,Airnamic Inc.,A,RENT,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1271811,credit card,A5, 36 months,Not Verified,60000,0.072,317.54,0.089,10000,12,11431
732237,CA,INDIVIDUAL,9 years,Air Force,A,RENT,4/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,928416,credit card,A2, 36 months,Not Verified,64000,0.205,212.29,0.058,7000,21,7637
527932,CA,INDIVIDUAL,9 years,Village Investment Partners,A,RENT,6/10/2021,6/13/2021,6/13/2021,Fully Paid,7/13/2021,682830,credit card,A3, 36 months,Not Verified,67000,0.140,247.53,0.071,8000,22,8912
1001539,CA,INDIVIDUAL,9 years,COROVAN Moving & Storage,A,RENT,10/11/2021,11/14/2021,11/14/2021,Fully Paid,12/14/2021,1227338,credit card,A4, 36 months,Not Verified,66000,0.128,312.91,0.079,10000,8,11264
734009,CA,INDIVIDUAL,9 years,"Al Frank Asset Management, Inc.",A,RENT,4/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,930463,credit card,A4, 36 months,Not Verified,85000,0.173,178.31,0.073,5750,23,6419
462447,FL,INDIVIDUAL,9 years,City of Pembroke Pines,A,RENT,12/9/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,578516,credit card,A5, 36 months,Not Verified,102000,0.073,476.58,0.089,15000,23,17157
545189,CA,INDIVIDUAL,9 years,Hitachi Data Systems,A,RENT,7/10/2021,5/12/2021,12/5/2021,Fully Paid,6/12/2021,703182,credit card,A5, 36 months,Not Verified,140000,0.084,375.38,0.079,12000,14,13263
1015479,NY,INDIVIDUAL,< 1 year,New York Presbyterian Hospital,A,RENT,11/11/2021,1/16/2021,9/14/2021,Fully Paid,10/14/2021,1243141,credit card,A1, 36 months,Not Verified,27864,0.092,140.01,0.06,4600,25,5038
287454,PA,INDIVIDUAL,< 1 year,Wissahickon Cyclery,A,RENT,3/8/2021,4/16/2021,9/6/2021,Fully Paid,7/9/2021,287371,credit card,A2, 36 months,Not Verified,30000,0.025,109.17,0.077,3500,7,3762
607833,CA,INDIVIDUAL,< 1 year,Lawler & Lawler,A,RENT,11/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,779716,credit card,A2, 36 months,Not Verified,72000,0.204,193.34,0.058,10000,25,6934
348670,AZ,INDIVIDUAL,< 1 year,Veterinary Specialty Center of Tucson,A,RENT,6/8/2021,3/15/2021,11/6/2021,Fully Paid,7/11/2021,349940,credit card,A3, 36 months,Not Verified,20800,0.100,206.83,0.08,7250,8,7445
500146,FL,INDIVIDUAL,< 1 year,Fisher Blue Water Galleries,A,RENT,4/10/2021,1/16/2021,3/13/2021,Fully Paid,4/13/2021,642254,credit card,A3, 36 months,Not Verified,81000,0.153,185.64,0.071,6000,10,6682
476940,NY,INDIVIDUAL,< 1 year,,A,RENT,1/10/2021,10/13/2021,2/13/2021,Fully Paid,3/13/2021,604393,credit card,A3, 36 months,Not Verified,60000,0.049,224.78,0.077,7200,13,8154
532553,NY,INDIVIDUAL,< 1 year,PreMediaGlobal,A,RENT,6/10/2021,5/16/2021,7/13/2021,Fully Paid,8/13/2021,688365,credit card,A3, 36 months,Not Verified,100000,0.072,417.71,0.071,13500,25,15039
823990,DC,INDIVIDUAL,< 1 year,Merrill Lynch,A,RENT,7/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1032594,credit card,A3, 36 months,Not Verified,65000,0.065,92.62,0.07,3000,11,3334
647796,AL,INDIVIDUAL,< 1 year,St. Vincents Hospital,A,RENT,1/11/2021,5/16/2021,12/9/2021,Fully Paid,10/12/2021,828765,credit card,A3, 36 months,Not Verified,43200,0.060,274.5,0.062,9000,31,9696
724053,NY,INDIVIDUAL,< 1 year,,A,RENT,4/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,919117,credit card,A3, 36 months,Not Verified,50000,0.063,283.74,0.069,9200,37,10209
646452,KS,INDIVIDUAL,< 1 year,Kansas University,A,RENT,1/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,827115,credit card,A3, 36 months,Not Verified,38000,0.244,244,0.062,8000,36,8784
810273,TX,INDIVIDUAL,< 1 year,LegalZoom.com,A,RENT,7/11/2021,5/16/2021,12/4/2021,Fully Paid,5/12/2021,1017169,credit card,A4, 36 months,Not Verified,24000,0.043,149.29,0.075,4800,8,4921
368507,CO,INDIVIDUAL,< 1 year,Trek Bicycle Store of Boulder,A,RENT,12/8/2021,4/16/2021,11/9/2021,Fully Paid,10/11/2021,383119,credit card,A4, 36 months,Not Verified,25000,0.162,175.71,0.093,5500,9,6284
775038,CO,INDIVIDUAL,< 1 year,Denver Regional Council of Governments,A,RENT,7/11/2021,12/15/2021,3/14/2021,Fully Paid,4/14/2021,977262,credit card,A4, 36 months,Not Verified,41000,0.179,223.94,0.075,7200,16,8048
476579,NJ,INDIVIDUAL,< 1 year,All Creatures Great and Small,A,RENT,1/10/2021,9/11/2021,11/10/2021,Fully Paid,11/11/2021,603769,credit card,A4, 36 months,Not Verified,26400,0.101,189.67,0.086,6000,12,6374
465459,CA,INDIVIDUAL,< 1 year,Bellflower Unified School District,A,RENT,12/9/2021,5/16/2021,12/5/2021,Fully Paid,6/12/2021,584010,credit card,A4, 36 months,Not Verified,70000,0.154,316.11,0.086,10000,23,11318
642844,VA,INDIVIDUAL,< 1 year,SNL Financial,A,RENT,12/10/2021,4/12/2021,11/9/2021,Fully Paid,10/11/2021,822745,credit card,A5, 36 months,Not Verified,37500,0.120,42.4,0.069,1375,6,1433
618067,CA,INDIVIDUAL,< 1 year,,A,RENT,11/10/2021,11/13/2021,12/13/2021,Fully Paid,1/13/2022,792338,credit card,A5, 36 months,Not Verified,45000,0.024,111.01,0.069,3600,11,3996
494603,WA,INDIVIDUAL,< 1 year,GenPrime Inc.,A,RENT,3/10/2021,2/15/2021,1/13/2021,Fully Paid,2/13/2021,633282,credit card,A5, 36 months,Not Verified,42000,0.107,262.76,0.079,8400,22,9450
499812,NY,INDIVIDUAL,< 1 year,Digitas Inc,A,RENT,4/10/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,641689,credit card,A5, 36 months,Not Verified,80000,0.070,200.2,0.079,6400,28,7207
585434,CA,INDIVIDUAL,< 1 year,2wire,A,RENT,9/10/2021,1/16/2021,5/13/2021,Fully Paid,6/13/2021,752191,credit card,A5, 36 months,Not Verified,105000,0.063,437.94,0.079,14000,18,15723
497517,CA,INDIVIDUAL,< 1 year,"AC Square, Inc.",A,RENT,3/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,637844,credit card,A5, 36 months,Not Verified,60000,0.228,172.05,0.079,5500,19,6194
519928,CA,INDIVIDUAL,< 1 year,AGC,A,RENT,5/10/2021,6/13/2021,6/13/2021,Fully Paid,7/13/2021,672121,credit card,A5, 36 months,Not Verified,72000,0.190,187.69,0.079,6000,40,6757
358960,CA,INDIVIDUAL,< 1 year,Reiter Affiliated Companies,A,RENT,6/10/2021,5/16/2021,12/8/2021,Fully Paid,9/12/2021,365900,credit card,A5, 36 months,Not Verified,65000,0.102,150.15,0.079,4800,52,5342
640033,CA,INDIVIDUAL,2 years,"Jalux Americas, Inc.",A,RENT,1/11/2021,9/15/2021,11/7/2021,Fully Paid,8/11/2021,819327,credit card,A5, 36 months,Not Verified,21000,0.170,154.18,0.069,5000,27,5162
397354,CA,INDIVIDUAL,3 years,Belly up,A,RENT,4/9/2021,2/12/2021,12/2/2021,Fully Paid,3/12/2021,438039,credit card,A3, 36 months,Not Verified,34000,0.159,156.69,0.08,5000,24,5645
1023547,CT,INDIVIDUAL,3 years,Chubb,A,RENT,11/11/2021,11/15/2021,1/13/2021,Fully Paid,2/13/2021,1252598,credit card,A4, 36 months,Not Verified,70000,0.052,175.23,0.079,5600,26,6007
300013,NJ,INDIVIDUAL,7 years,Town of Boonton,A,RENT,3/8/2021,12/10/2021,11/1/2021,Fully Paid,2/11/2021,300009,credit card,A5, 36 months,Not Verified,8500,0.042,142.33,0.086,4500,25,5101
821640,OH,INDIVIDUAL,1 year,Volt Workforce,A,RENT,7/11/2021,1/16/2021,8/14/2021,Fully Paid,9/14/2021,1030008,credit card,A1, 36 months,Not Verified,45000,0.102,144.77,0.054,4800,37,5212
433423,NV,INDIVIDUAL,1 year,Lamplight Christian School,A,RENT,8/9/2021,8/12/2021,12/8/2021,Fully Paid,9/12/2021,516244,credit card,A3, 36 months,Not Verified,44208,0.057,237.27,0.077,7600,13,8542
969624,NJ,INDIVIDUAL,1 year,"WorldWater & Solar Technologies, Inc.",A,RENT,10/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,1190850,credit card,A3, 36 months,Not Verified,60000,0.214,280,0.075,9000,17,10010
438692,CA,INDIVIDUAL,1 year,Commission Junction,A,RENT,9/9/2021,5/16/2021,12/9/2021,Fully Paid,10/12/2021,528858,credit card,A4, 36 months,Not Verified,39000,0.010,72.71,0.086,2300,11,2617
1017849,CA,INDIVIDUAL,1 year,Rehab Alliance,A,RENT,11/11/2021,4/15/2021,2/14/2021,Fully Paid,3/14/2021,1246042,credit card,A4, 36 months,Not Verified,70560,0.161,300.39,0.079,9600,34,10673
488999,NY,INDIVIDUAL,1 year,Eyebeam Atelier,A,RENT,3/10/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,623786,credit card,A5, 36 months,Not Verified,42000,0.170,128.25,0.079,4100,29,4579
